competition_id,season,CompetitionRound,MatchDay,HomeTeamGoals,AwayTeamGoals,aggregate,HomeTeamPosition,AwayTeamPosition,HomeTeam,AwayTeam
FR1,2021,14,20-11-2021,3,1,03:01:00,1,11,Fc Paris Saint Germain,Fc Nantes
FR1,2021,13,7-11-2021,0,0,00:00:00,16,10,Stade Reims,As Monaco
FR1,2021,13,7-11-2021,1,2,01:02:00,13,17,Fc Lorient,Stade Brest 29
FR1,2021,15,28-11-2021,1,3,01:03:00,20,1,As Saint Etienne,Fc Paris Saint Germain
FR1,2021,13,6-11-2021,1,1,01:01:00,12,8,Losc Lille,Sco Angers
FR1,2021,13,5-11-2021,4,0,04:00:00,2,14,Rc Lens,Es Troyes Ac
FR1,2021,15,28-11-2021,1,0,01:00:00,14,18,Stade Reims,Clermont Foot 63
FR1,2021,12,31-10-2021,0,1,00:01:00,15,3,Clermont Foot 63,Olympique Marseille
FR1,2021,12,31-10-2021,2,0,02:00:00,18,10,Stade Brest 29,As Monaco
FR1,2021,12,31-10-2021,2,2,02:02:00,14,5,Es Troyes Ac,Fc Stade Rennes
FR1,2021,15,28-11-2021,1,1,01:01:00,9,8,As Monaco,Rc Strassburg Alsace
FR1,2021,12,31-10-2021,2,0,02:00:00,11,9,Montpellier Hsc,Fc Nantes
FR1,2021,16,1-12-2021,1,3,01:03:00,9,8,Sco Angers,As Monaco
FR1,2021,12,31-10-2021,1,2,01:02:00,8,2,Sco Angers,Ogc Nizza
FR1,2021,12,30-10-2021,2,1,02:01:00,6,4,Olympique Lyon,Rc Lens
FR1,2021,12,31-10-2021,3,2,03:02:00,16,17,Fc Girondins Bordeaux,Stade Reims
FR1,2021,11,24-10-2021,0,0,00:00:00,4,1,Olympique Marseille,Fc Paris Saint Germain
FR1,2021,12,31-10-2021,4,0,04:00:00,7,13,Rc Strassburg Alsace,Fc Lorient
FR1,2021,11,24-10-2021,3,1,03:01:00,8,13,As Monaco,Montpellier Hsc
FR1,2021,11,24-10-2021,1,0,01:00:00,5,12,Fc Stade Rennes,Rc Strassburg Alsace
FR1,2021,11,24-10-2021,1,2,01:02:00,16,15,Stade Reims,Es Troyes Ac
FR1,2021,11,24-10-2021,1,1,01:01:00,11,17,Fc Lorient,Fc Girondins Bordeaux
FR1,2021,11,24-10-2021,4,1,04:01:00,2,19,Rc Lens,Fc Metz
FR1,2021,11,24-10-2021,3,2,03:02:00,3,9,Ogc Nizza,Olympique Lyon
FR1,2021,12,29-10-2021,2,1,02:01:00,1,12,Fc Paris Saint Germain,Losc Lille
FR1,2021,13,7-11-2021,2,2,02:02:00,9,7,Fc Nantes,Rc Strassburg Alsace
FR1,2021,11,22-10-2021,2,2,02:02:00,20,6,As Saint Etienne,Sco Angers
FR1,2021,15,26-11-2021,2,2,02:02:00,5,7,Rc Lens,Sco Angers
FR1,2021,10,17-10-2021,1,0,01:00:00,13,3,Montpellier Hsc,Rc Lens
FR1,2021,10,17-10-2021,1,1,01:01:00,17,9,Fc Girondins Bordeaux,Fc Nantes
FR1,2021,10,17-10-2021,5,1,05:01:00,8,20,Rc Strassburg Alsace,As Saint Etienne
FR1,2021,10,17-10-2021,0,3,00:03:00,18,6,Fc Metz,Fc Stade Rennes
FR1,2021,10,17-10-2021,1,0,01:00:00,16,4,Es Troyes Ac,Ogc Nizza
FR1,2021,10,16-10-2021,2,0,02:00:00,7,10,Olympique Lyon,As Monaco
FR1,2021,10,16-10-2021,1,0,01:00:00,14,11,Clermont Foot 63,Losc Lille
FR1,2021,11,23-10-2021,1,1,01:01:00,10,18,Losc Lille,Stade Brest 29
FR1,2021,9,3-10-2021,1,1,01:01:00,20,11,As Saint Etienne,Olympique Lyon
FR1,2021,9,3-10-2021,2,0,02:00:00,8,5,Losc Lille,Olympique Marseille
FR1,2021,10,17-10-2021,4,1,04:01:00,2,12,Olympique Marseille,Fc Lorient
FR1,2021,13,6-11-2021,2,3,02:03:00,18,1,Fc Girondins Bordeaux,Fc Paris Saint Germain
FR1,2021,9,3-10-2021,1,1,01:01:00,7,15,Fc Lorient,Clermont Foot 63
FR1,2021,9,3-10-2021,3,2,03:02:00,4,18,Sco Angers,Fc Metz
FR1,2021,9,3-10-2021,2,0,02:00:00,10,1,Fc Stade Rennes,Fc Paris Saint Germain
FR1,2021,12,30-10-2021,1,1,01:01:00,19,20,Fc Metz,As Saint Etienne
FR1,2021,9,2-10-2021,2,1,02:01:00,3,19,Ogc Nizza,Stade Brest 29
FR1,2021,9,2-10-2021,1,1,01:01:00,13,12,Montpellier Hsc,Rc Strassburg Alsace
FR1,2021,9,1-10-2021,2,0,02:00:00,2,14,Rc Lens,Stade Reims
FR1,2021,8,26-9-2021,2,3,02:03:00,2,3,Olympique Marseille,Rc Lens
FR1,2021,8,26-9-2021,1,3,01:03:00,15,8,Clermont Foot 63,As Monaco
FR1,2021,10,17-10-2021,1,1,01:01:00,19,15,Stade Brest 29,Stade Reims
FR1,2021,11,23-10-2021,2,1,02:01:00,7,14,Fc Nantes,Clermont Foot 63
FR1,2021,8,26-9-2021,1,2,01:02:00,19,18,Stade Brest 29,Fc Metz
FR1,2021,8,26-9-2021,3,1,03:01:00,11,10,Stade Reims,Fc Nantes
FR1,2021,9,3-10-2021,3,0,03:00:00,6,16,As Monaco,Fc Girondins Bordeaux
FR1,2021,8,25-9-2021,2,0,02:00:00,1,14,Fc Paris Saint Germain,Montpellier Hsc
FR1,2021,8,25-9-2021,1,2,01:02:00,12,9,Rc Strassburg Alsace,Losc Lille
FR1,2021,8,25-9-2021,0,3,00:03:00,20,4,As Saint Etienne,Ogc Nizza
FR1,2021,7,22-9-2021,3,1,03:01:00,8,17,Olympique Lyon,Es Troyes Ac
FR1,2021,7,22-9-2021,1,0,01:00:00,5,6,Fc Lorient,Ogc Nizza
FR1,2021,7,22-9-2021,0,1,00:01:00,4,9,Rc Lens,Rc Strassburg Alsace
FR1,2021,9,3-10-2021,2,0,02:00:00,9,17,Fc Nantes,Es Troyes Ac
FR1,2021,7,22-9-2021,1,2,01:02:00,20,1,Fc Metz,Fc Paris Saint Germain
FR1,2021,8,26-9-2021,1,1,01:01:00,16,13,Fc Girondins Bordeaux,Fc Stade Rennes
FR1,2021,7,22-9-2021,3,1,03:01:00,7,18,Fc Nantes,Stade Brest 29
FR1,2021,7,22-9-2021,6,0,06:00:00,12,11,Fc Stade Rennes,Clermont Foot 63
FR1,2021,7,22-9-2021,3,3,03:03:00,10,16,Montpellier Hsc,Fc Girondins Bordeaux
FR1,2021,7,22-9-2021,2,1,02:01:00,14,15,Losc Lille,Stade Reims
FR1,2021,6,19-9-2021,2,0,02:00:00,2,16,Olympique Marseille,Fc Stade Rennes
FR1,2021,13,7-11-2021,0,0,00:00:00,4,20,Olympique Marseille,Fc Metz
FR1,2021,6,19-9-2021,1,1,01:01:00,13,8,Es Troyes Ac,Montpellier Hsc
FR1,2021,10,15-10-2021,2,1,02:01:00,1,5,Fc Paris Saint Germain,Sco Angers
FR1,2021,6,19-9-2021,1,4,01:04:00,5,9,Sco Angers,Fc Nantes
FR1,2021,6,19-9-2021,2,2,02:02:00,4,14,Ogc Nizza,As Monaco
FR1,2021,6,19-9-2021,1,1,01:01:00,6,18,Clermont Foot 63,Stade Brest 29
FR1,2021,6,18-9-2021,1,2,01:02:00,19,17,As Saint Etienne,Fc Girondins Bordeaux
FR1,2021,6,18-9-2021,1,0,01:00:00,3,15,Rc Lens,Losc Lille
FR1,2021,6,17-9-2021,3,0,03:00:00,11,20,Rc Strassburg Alsace,Fc Metz
FR1,2021,7,22-9-2021,3,1,03:01:00,13,19,As Monaco,As Saint Etienne
FR1,2021,5,12-9-2021,0,2,00:02:00,11,10,Fc Stade Rennes,Stade Reims
FR1,2021,5,12-9-2021,3,1,03:01:00,9,15,Olympique Lyon,Rc Strassburg Alsace
FR1,2021,5,12-9-2021,1,1,01:01:00,17,2,Stade Brest 29,Sco Angers
FR1,2021,5,12-9-2021,0,2,00:02:00,18,13,Fc Metz,Es Troyes Ac
FR1,2021,5,12-9-2021,0,2,00:02:00,14,4,Fc Nantes,Ogc Nizza
FR1,2021,6,19-9-2021,2,1,02:01:00,1,12,Fc Paris Saint Germain,Olympique Lyon
FR1,2021,5,11-9-2021,0,2,00:02:00,16,3,As Monaco,Olympique Marseille
FR1,2021,5,12-9-2021,2,0,02:00:00,8,19,Montpellier Hsc,As Saint Etienne
FR1,2021,5,10-9-2021,2,1,02:01:00,7,12,Fc Lorient,Losc Lille
FR1,2021,4,29-8-2021,0,2,00:02:00,17,1,Stade Reims,Fc Paris Saint Germain
FR1,2021,4,29-8-2021,2,1,02:01:00,9,10,Losc Lille,Montpellier Hsc
FR1,2021,7,22-9-2021,0,0,00:00:00,3,2,Sco Angers,Olympique Marseille
FR1,2021,5,12-9-2021,2,3,02:03:00,20,5,Fc Girondins Bordeaux,Rc Lens
FR1,2021,4,29-8-2021,2,2,02:02:00,3,15,Clermont Foot 63,Fc Metz
FR1,2021,4,29-8-2021,2,0,02:00:00,2,8,Sco Angers,Fc Stade Rennes
FR1,2021,4,29-8-2021,1,2,01:02:00,20,14,Es Troyes Ac,As Monaco
FR1,2021,4,28-8-2021,3,1,03:01:00,4,16,Olympique Marseille,As Saint Etienne
FR1,2021,4,29-8-2021,2,2,02:02:00,6,7,Rc Lens,Fc Lorient
FR1,2021,4,27-8-2021,0,1,00:01:00,11,13,Fc Nantes,Olympique Lyon
FR1,2021,3,27-10-2021,1,1,01:01:00,7,5,Ogc Nizza,Olympique Marseille
FR1,2021,3,22-8-2021,1,1,01:01:00,20,18,Rc Strassburg Alsace,Es Troyes Ac
FR1,2021,5,11-9-2021,4,0,04:00:00,1,6,Fc Paris Saint Germain,Clermont Foot 63
FR1,2021,3,22-8-2021,3,1,03:01:00,8,10,Montpellier Hsc,Fc Lorient
FR1,2021,3,22-8-2021,1,1,01:01:00,15,2,Fc Girondins Bordeaux,Sco Angers
FR1,2021,3,22-8-2021,3,3,03:03:00,17,3,Olympique Lyon,Clermont Foot 63
FR1,2021,3,21-8-2021,1,1,01:01:00,11,16,As Saint Etienne,Losc Lille
FR1,2021,3,21-8-2021,0,2,00:02:00,19,4,As Monaco,Rc Lens
FR1,2021,4,29-8-2021,3,1,03:01:00,12,18,Rc Strassburg Alsace,Stade Brest 29
FR1,2021,3,20-8-2021,2,4,02:04:00,13,1,Stade Brest 29,Fc Paris Saint Germain
FR1,2021,2,15-8-2021,2,2,02:02:00,5,16,Olympique Marseille,Fc Girondins Bordeaux
FR1,2021,2,15-8-2021,2,2,02:02:00,10,8,Rc Lens,As Saint Etienne
FR1,2021,3,22-8-2021,1,0,01:00:00,6,9,Fc Stade Rennes,Fc Nantes
FR1,2021,6,19-9-2021,0,0,00:00:00,10,7,Stade Reims,Fc Lorient
FR1,2021,3,22-8-2021,1,1,01:01:00,14,12,Fc Metz,Stade Reims
FR1,2021,2,15-8-2021,1,1,01:01:00,11,12,Stade Brest 29,Fc Stade Rennes
FR1,2021,2,14-8-2021,4,2,04:02:00,3,20,Fc Paris Saint Germain,Rc Strassburg Alsace
FR1,2021,2,15-8-2021,3,3,03:03:00,9,13,Stade Reims,Montpellier Hsc
FR1,2021,2,15-8-2021,2,0,02:00:00,4,15,Fc Nantes,Fc Metz
FR1,2021,2,13-8-2021,1,0,01:00:00,6,14,Fc Lorient,As Monaco
FR1,2021,1,8-8-2021,2,3,02:03:00,17,3,Montpellier Hsc,Olympique Marseille
FR1,2021,1,8-8-2021,3,3,03:03:00,5,6,Fc Metz,Losc Lille
FR1,2021,1,8-8-2021,0,2,00:02:00,19,2,Rc Strassburg Alsace,Sco Angers
FR1,2021,1,8-8-2021,1,1,01:01:00,9,13,As Saint Etienne,Fc Lorient
FR1,2021,1,8-8-2021,0,0,00:00:00,16,14,Ogc Nizza,Stade Reims
FR1,2021,1,8-8-2021,1,1,01:01:00,8,10,Fc Stade Rennes,Rc Lens
FR1,2021,1,7-8-2021,1,2,01:02:00,18,4,Es Troyes Ac,Fc Paris Saint Germain
FR1,2021,8,25-9-2021,1,1,01:01:00,7,6,Olympique Lyon,Fc Lorient
FR1,2021,1,7-8-2021,1,1,01:01:00,15,7,Olympique Lyon,Stade Brest 29
FR1,2021,8,26-9-2021,1,1,01:01:00,17,5,Es Troyes Ac,Sco Angers
FR1,2021,2,15-8-2021,3,0,03:00:00,1,19,Sco Angers,Olympique Lyon
FR1,2021,1,8-8-2021,0,2,00:02:00,20,1,Fc Girondins Bordeaux,Clermont Foot 63
FR1,2021,1,6-8-2021,1,1,01:01:00,11,12,As Monaco,Fc Nantes
FR1,2021,2,14-8-2021,0,4,00:04:00,17,7,Losc Lille,Ogc Nizza
FR1,2021,2,15-8-2021,2,0,02:00:00,2,18,Clermont Foot 63,Es Troyes Ac
FR1,2021,4,28-8-2021,4,0,04:00:00,5,19,Ogc Nizza,Fc Girondins Bordeaux
ES1,2021,38,22-5-2022,1,0,01:00:00,4,8,Fc Sevilla,Athletic Bilbao
ES1,2021,38,22-5-2022,0,2,00:02:00,10,16,Ca Osasuna,Rcd Mallorca
ES1,2021,38,22-5-2022,1,2,01:02:00,6,3,Real Sociedad San Sebastian,Atletico Madrid
ES1,2021,38,21-5-2022,2,0,02:00:00,9,11,Fc Valencia,Celta Vigo
ES1,2021,38,20-5-2022,2,4,02:04:00,12,19,Rayo Vallecano,Ud Levante
ES1,2021,38,20-5-2022,0,0,00:00:00,1,5,Real Madrid,Real Betis Sevilla
ES1,2021,38,22-5-2022,0,1,00:01:00,20,17,Deportivo Alaves,Fc Cadiz
ES1,2021,37,15-5-2022,3,1,03:01:00,19,20,Ud Levante,Deportivo Alaves
ES1,2021,37,15-5-2022,0,0,00:00:00,15,2,Fc Getafe,Fc Barcelona
ES1,2021,38,22-5-2022,0,2,00:02:00,2,7,Fc Barcelona,Fc Villarreal
ES1,2021,38,22-5-2022,3,1,03:01:00,13,15,Fc Elche,Fc Getafe
ES1,2021,37,15-5-2022,2,1,02:01:00,17,12,Rcd Mallorca,Rayo Vallecano
ES1,2021,37,15-5-2022,2,0,02:00:00,5,16,Real Betis Sevilla,Fc Granada
ES1,2021,37,15-5-2022,1,1,01:01:00,3,4,Atletico Madrid,Fc Sevilla
ES1,2021,36,12-5-2022,6,0,06:00:00,1,20,Real Madrid,Ud Levante
ES1,2021,37,15-5-2022,1,1,01:01:00,18,1,Fc Cadiz,Real Madrid
ES1,2021,36,12-5-2022,1,5,01:05:00,12,7,Rayo Vallecano,Fc Villarreal
ES1,2021,36,12-5-2022,3,0,03:00:00,6,17,Real Sociedad San Sebastian,Fc Cadiz
ES1,2021,36,11-5-2022,0,0,00:00:00,4,18,Fc Sevilla,Rcd Mallorca
ES1,2021,36,11-5-2022,2,1,02:01:00,19,13,Deportivo Alaves,Espanyol Barcelona
ES1,2021,37,15-5-2022,1,2,01:02:00,7,6,Fc Villarreal,Real Sociedad San Sebastian
ES1,2021,36,10-5-2022,1,0,01:00:00,16,8,Fc Granada,Athletic Bilbao
ES1,2021,36,10-5-2022,3,1,03:01:00,2,11,Fc Barcelona,Celta Vigo
ES1,2021,36,10-5-2022,0,3,00:03:00,10,5,Fc Valencia,Real Betis Sevilla
ES1,2021,36,11-5-2022,1,1,01:01:00,9,15,Ca Osasuna,Fc Getafe
ES1,2021,35,8-5-2022,1,0,01:00:00,4,1,Atletico Madrid,Real Madrid
ES1,2021,35,8-5-2022,1,1,01:01:00,13,9,Espanyol Barcelona,Ca Osasuna
ES1,2021,37,15-5-2022,2,0,02:00:00,8,9,Athletic Bilbao,Ca Osasuna
ES1,2021,36,11-5-2022,0,2,00:02:00,14,3,Fc Elche,Atletico Madrid
ES1,2021,35,7-5-2022,3,0,03:00:00,16,14,Fc Cadiz,Fc Elche
ES1,2021,37,15-5-2022,1,0,01:00:00,10,14,Celta Vigo,Fc Elche
ES1,2021,35,7-5-2022,2,6,02:06:00,18,17,Rcd Mallorca,Fc Granada
ES1,2021,35,7-5-2022,1,2,01:02:00,5,2,Real Betis Sevilla,Fc Barcelona
ES1,2021,35,6-5-2022,2,1,02:01:00,19,6,Ud Levante,Real Sociedad San Sebastian
ES1,2021,35,8-5-2022,0,0,00:00:00,15,12,Fc Getafe,Rayo Vallecano
ES1,2021,34,1-5-2022,2,1,02:01:00,2,16,Fc Barcelona,Rcd Mallorca
ES1,2021,35,8-5-2022,1,1,01:01:00,7,3,Fc Villarreal,Fc Sevilla
ES1,2021,34,1-5-2022,1,1,01:01:00,18,12,Fc Granada,Celta Vigo
ES1,2021,34,1-5-2022,1,1,01:01:00,13,9,Fc Elche,Ca Osasuna
ES1,2021,34,30-4-2022,2,0,02:00:00,8,4,Athletic Bilbao,Atletico Madrid
ES1,2021,34,2-5-2022,0,0,00:00:00,15,5,Fc Getafe,Real Betis Sevilla
ES1,2021,34,30-4-2022,4,0,04:00:00,1,14,Real Madrid,Espanyol Barcelona
ES1,2021,34,30-4-2022,2,1,02:01:00,19,7,Deportivo Alaves,Fc Villarreal
ES1,2021,34,29-4-2022,1,1,01:01:00,3,17,Fc Sevilla,Fc Cadiz
ES1,2021,33,21-4-2022,2,3,02:03:00,17,8,Fc Cadiz,Athletic Bilbao
ES1,2021,33,21-4-2022,0,1,00:01:00,6,2,Real Sociedad San Sebastian,Fc Barcelona
ES1,2021,33,21-4-2022,2,3,02:03:00,20,3,Ud Levante,Fc Sevilla
ES1,2021,33,21-4-2022,0,1,00:01:00,13,11,Espanyol Barcelona,Rayo Vallecano
ES1,2021,33,20-4-2022,1,3,01:03:00,9,1,Ca Osasuna,Real Madrid
ES1,2021,33,20-4-2022,0,2,00:02:00,12,15,Celta Vigo,Fc Getafe
ES1,2021,33,20-4-2022,0,0,00:00:00,4,18,Atletico Madrid,Fc Granada
ES1,2021,33,19-4-2022,0,1,00:01:00,5,14,Real Betis Sevilla,Fc Elche
ES1,2021,34,1-5-2022,1,1,01:01:00,11,6,Rayo Vallecano,Real Sociedad San Sebastian
ES1,2021,32,18-4-2022,0,1,00:01:00,2,16,Fc Barcelona,Fc Cadiz
ES1,2021,32,17-4-2022,2,3,02:03:00,3,1,Fc Sevilla,Real Madrid
ES1,2021,38,22-5-2022,0,0,00:00:00,18,14,Fc Granada,Espanyol Barcelona
ES1,2021,32,17-4-2022,2,1,02:01:00,4,12,Atletico Madrid,Espanyol Barcelona
ES1,2021,35,7-5-2022,4,0,04:00:00,11,20,Celta Vigo,Deportivo Alaves
ES1,2021,34,30-4-2022,1,1,01:01:00,10,20,Fc Valencia,Ud Levante
ES1,2021,32,16-4-2022,1,2,01:02:00,15,7,Fc Getafe,Fc Villarreal
ES1,2021,32,16-4-2022,1,0,01:00:00,19,13,Deportivo Alaves,Rayo Vallecano
ES1,2021,32,16-4-2022,3,0,03:00:00,14,18,Fc Elche,Rcd Mallorca
ES1,2021,32,17-4-2022,1,4,01:04:00,17,20,Fc Granada,Ud Levante
ES1,2021,31,11-4-2022,1,1,01:01:00,12,9,Rayo Vallecano,Fc Valencia
ES1,2021,31,10-4-2022,1,2,01:02:00,14,6,Fc Elche,Real Sociedad San Sebastian
ES1,2021,33,19-4-2022,2,0,02:00:00,7,10,Fc Villarreal,Fc Valencia
ES1,2021,31,10-4-2022,1,0,01:00:00,11,13,Espanyol Barcelona,Celta Vigo
ES1,2021,31,10-4-2022,1,0,01:00:00,10,19,Ca Osasuna,Deportivo Alaves
ES1,2021,31,9-4-2022,2,0,02:00:00,1,15,Real Madrid,Fc Getafe
ES1,2021,31,9-4-2022,1,1,01:01:00,7,8,Fc Villarreal,Athletic Bilbao
ES1,2021,31,9-4-2022,1,2,01:02:00,18,5,Fc Cadiz,Real Betis Sevilla
ES1,2021,31,8-4-2022,4,2,04:02:00,3,16,Fc Sevilla,Fc Granada
ES1,2021,31,9-4-2022,1,0,01:00:00,17,4,Rcd Mallorca,Atletico Madrid
ES1,2021,30,4-4-2022,1,0,01:00:00,6,13,Real Sociedad San Sebastian,Espanyol Barcelona
ES1,2021,35,7-5-2022,0,0,00:00:00,8,10,Athletic Bilbao,Fc Valencia
ES1,2021,30,3-4-2022,1,0,01:00:00,2,3,Fc Barcelona,Fc Sevilla
ES1,2021,30,3-4-2022,4,1,04:01:00,5,10,Real Betis Sevilla,Ca Osasuna
ES1,2021,30,3-4-2022,0,0,00:00:00,9,17,Fc Valencia,Fc Cadiz
ES1,2021,30,3-4-2022,2,2,02:02:00,16,12,Fc Granada,Rayo Vallecano
ES1,2021,30,2-4-2022,4,1,04:01:00,4,19,Atletico Madrid,Deportivo Alaves
ES1,2021,30,2-4-2022,2,0,02:00:00,20,7,Ud Levante,Fc Villarreal
ES1,2021,30,2-4-2022,1,0,01:00:00,15,18,Fc Getafe,Rcd Mallorca
ES1,2021,30,2-4-2022,1,2,01:02:00,11,1,Celta Vigo,Real Madrid
ES1,2021,30,3-4-2022,2,1,02:01:00,8,14,Athletic Bilbao,Fc Elche
ES1,2021,29,20-3-2022,0,0,00:00:00,2,6,Fc Sevilla,Real Sociedad San Sebastian
ES1,2021,29,20-3-2022,1,0,01:00:00,17,7,Fc Cadiz,Fc Villarreal
ES1,2021,29,20-3-2022,0,0,00:00:00,11,5,Celta Vigo,Real Betis Sevilla
ES1,2021,29,19-3-2022,0,1,00:01:00,13,4,Rayo Vallecano,Atletico Madrid
ES1,2021,29,19-3-2022,3,1,03:01:00,10,20,Ca Osasuna,Ud Levante
ES1,2021,29,19-3-2022,0,1,00:01:00,14,9,Fc Elche,Fc Valencia
ES1,2021,29,19-3-2022,2,3,02:03:00,19,16,Deportivo Alaves,Fc Granada
ES1,2021,29,18-3-2022,1,1,01:01:00,8,15,Athletic Bilbao,Fc Getafe
ES1,2021,28,14-3-2022,0,3,00:03:00,16,1,Rcd Mallorca,Real Madrid
ES1,2021,28,13-3-2022,4,0,04:00:00,3,11,Fc Barcelona,Ca Osasuna
ES1,2021,28,13-3-2022,1,0,01:00:00,6,19,Real Sociedad San Sebastian,Deportivo Alaves
ES1,2021,28,13-3-2022,1,0,01:00:00,5,8,Real Betis Sevilla,Athletic Bilbao
ES1,2021,28,13-3-2022,1,1,01:01:00,12,2,Rayo Vallecano,Fc Sevilla
ES1,2021,28,12-3-2022,0,0,00:00:00,15,9,Fc Getafe,Fc Valencia
ES1,2021,28,12-3-2022,1,0,01:00:00,7,10,Fc Villarreal,Celta Vigo
ES1,2021,28,12-3-2022,0,1,00:01:00,17,14,Fc Granada,Fc Elche
ES1,2021,28,12-3-2022,1,1,01:01:00,20,13,Ud Levante,Espanyol Barcelona
ES1,2021,28,11-3-2022,2,1,02:01:00,4,18,Atletico Madrid,Fc Cadiz
ES1,2021,27,7-3-2022,3,1,03:01:00,8,20,Athletic Bilbao,Ud Levante
ES1,2021,27,6-3-2022,1,3,01:03:00,5,4,Real Betis Sevilla,Atletico Madrid
ES1,2021,27,6-3-2022,4,3,04:03:00,10,16,Celta Vigo,Rcd Mallorca
ES1,2021,33,19-4-2022,2,1,02:01:00,16,19,Rcd Mallorca,Deportivo Alaves
ES1,2021,27,6-3-2022,1,2,01:02:00,14,3,Fc Elche,Fc Barcelona
ES1,2021,32,17-4-2022,0,2,00:02:00,8,11,Athletic Bilbao,Celta Vigo
ES1,2021,27,5-3-2022,4,1,04:01:00,1,6,Real Madrid,Real Sociedad San Sebastian
ES1,2021,27,5-3-2022,2,0,02:00:00,13,15,Espanyol Barcelona,Fc Getafe
ES1,2021,27,5-3-2022,1,0,01:00:00,11,7,Ca Osasuna,Fc Villarreal
ES1,2021,27,4-3-2022,0,0,00:00:00,19,2,Deportivo Alaves,Fc Sevilla
ES1,2021,26,28-2-2022,0,0,00:00:00,17,19,Fc Granada,Fc Cadiz
ES1,2021,26,27-2-2022,4,0,04:00:00,4,8,Fc Barcelona,Athletic Bilbao
ES1,2021,27,5-3-2022,3,1,03:01:00,9,17,Fc Valencia,Fc Granada
ES1,2021,27,6-3-2022,2,0,02:00:00,18,12,Fc Cadiz,Rayo Vallecano
ES1,2021,26,27-2-2022,5,1,05:01:00,7,14,Fc Villarreal,Espanyol Barcelona
ES1,2021,31,10-4-2022,2,3,02:03:00,20,2,Ud Levante,Fc Barcelona
ES1,2021,29,20-3-2022,1,0,01:00:00,12,18,Espanyol Barcelona,Rcd Mallorca
ES1,2021,29,20-3-2022,0,4,00:04:00,1,3,Real Madrid,Fc Barcelona
ES1,2021,26,26-2-2022,2,2,02:02:00,15,18,Fc Getafe,Deportivo Alaves
ES1,2021,26,26-2-2022,0,1,00:01:00,16,10,Rcd Mallorca,Fc Valencia
ES1,2021,26,25-2-2022,3,0,03:00:00,20,13,Ud Levante,Fc Elche
ES1,2021,26,26-2-2022,2,0,02:00:00,5,11,Atletico Madrid,Celta Vigo
ES1,2021,25,20-2-2022,2,1,02:01:00,3,16,Real Betis Sevilla,Rcd Mallorca
ES1,2021,25,20-2-2022,1,4,01:04:00,12,4,Fc Valencia,Fc Barcelona
ES1,2021,25,20-2-2022,1,1,01:01:00,14,2,Espanyol Barcelona,Fc Sevilla
ES1,2021,25,19-2-2022,3,0,03:00:00,1,18,Real Madrid,Deportivo Alaves
ES1,2021,25,19-2-2022,1,1,01:01:00,19,15,Fc Cadiz,Fc Getafe
ES1,2021,26,26-2-2022,0,1,00:01:00,9,1,Rayo Vallecano,Real Madrid
ES1,2021,32,15-4-2022,0,0,00:00:00,6,5,Real Sociedad San Sebastian,Real Betis Sevilla
ES1,2021,25,19-2-2022,1,4,01:04:00,17,7,Fc Granada,Fc Villarreal
ES1,2021,25,19-2-2022,0,3,00:03:00,11,5,Ca Osasuna,Atletico Madrid
ES1,2021,26,27-2-2022,1,0,01:00:00,6,12,Real Sociedad San Sebastian,Ca Osasuna
ES1,2021,24,14-2-2022,3,2,03:02:00,15,8,Rcd Mallorca,Athletic Bilbao
ES1,2021,24,13-2-2022,2,2,02:02:00,13,5,Espanyol Barcelona,Fc Barcelona
ES1,2021,25,21-2-2022,1,1,01:01:00,10,20,Celta Vigo,Ud Levante
ES1,2021,24,13-2-2022,2,1,02:01:00,18,12,Deportivo Alaves,Fc Valencia
ES1,2021,24,12-2-2022,4,3,04:03:00,6,16,Atletico Madrid,Fc Getafe
ES1,2021,24,12-2-2022,0,0,00:00:00,7,1,Fc Villarreal,Real Madrid
ES1,2021,24,13-2-2022,2,0,02:00:00,4,17,Real Sociedad San Sebastian,Fc Granada
ES1,2021,24,12-2-2022,0,3,00:03:00,9,10,Rayo Vallecano,Ca Osasuna
ES1,2021,24,11-2-2022,2,0,02:00:00,2,14,Fc Sevilla,Fc Elche
ES1,2021,23,7-2-2022,2,1,02:01:00,8,13,Athletic Bilbao,Espanyol Barcelona
ES1,2021,23,6-2-2022,1,0,01:00:00,1,16,Real Madrid,Fc Granada
ES1,2021,23,6-2-2022,0,2,00:02:00,3,7,Real Betis Sevilla,Fc Villarreal
ES1,2021,23,6-2-2022,0,0,00:00:00,10,5,Fc Valencia,Real Sociedad San Sebastian
ES1,2021,24,13-2-2022,2,4,02:04:00,20,3,Ud Levante,Real Betis Sevilla
ES1,2021,23,5-2-2022,0,0,00:00:00,12,2,Ca Osasuna,Fc Sevilla
ES1,2021,23,5-2-2022,2,1,02:01:00,17,18,Rcd Mallorca,Fc Cadiz
ES1,2021,23,5-2-2022,3,1,03:01:00,14,19,Fc Elche,Deportivo Alaves
ES1,2021,25,18-2-2022,2,1,02:01:00,13,9,Fc Elche,Rayo Vallecano
ES1,2021,23,6-2-2022,4,2,04:02:00,4,6,Fc Barcelona,Atletico Madrid
ES1,2021,23,5-2-2022,2,0,02:00:00,11,9,Celta Vigo,Rayo Vallecano
ES1,2021,22,23-1-2022,0,0,00:00:00,4,16,Real Sociedad San Sebastian,Fc Getafe
